source,keyword,job_label,title,company,industry,location,experience,skills,salary,deadline,url,crawled_at,description
리멤버,데이터분석,사업운영,[쏘카일레클] 데이터 분석 담당자,(주)쏘카,,서울특별시 성동구,3년 이상,"SQL, BigQuery, A/B, Python, Pandas",,상시채용,https://career.rememberapp.co.kr/job/postings/318462,2026-06-12 09:44,"[담당하시게 될 업무를 소개합니다]
• 운영 핵심 지표(가용률·현장조치율·수리율 등)를 정의·관리하고, 센터/권역/시간대로 드릴다운해 이상의 원인을 진단하고 액션 아이템을 도출합니다
• 매출·운영비 구조를 분해하고, 개선 레버를 찾아 실행·검증(A/B 테스트, 전후 비교 등)으로 연결합니다
• BigQuery 파이프라인·대시보드와, 수요예측·재배치 등 운영 자동화 시스템을 운영·고도화하고, 데이터 정합성을 관리합니다
• 지역 진출·철수, 정책 변경 등 운영 의사결정을 분석으로 지원하고, 하드웨어·CS·사업 등 유관 부서와 협업합니다. [이런 분과 함께 성장하고 싶습니다]
• 운영기획·사업분석·데이터 분석·전략 등 관련 분야 3년 이상의 경력을 보유하신 분
• 운영 또는 비즈니스 데이터를 직접 분석하여 의사결정으로 연결한 경험이 있으신 분 (SQL 능숙 필수)
• 선임 없이도 스스로 문제를 정의하고, 가설을 세워 검증하며, 분석을 끝까지 완성해본 분
• 현상 진단 → 원인 분석 → 액션 제안까지 주도적으로 끌고 가본 분
• 명확한 목표 설정과 논리적인 커뮤니케이션으로 비분석 직군(운영매니저·현장 인력 등)과도 원활히 협업해 오신 분 [이런 분이면 더욱 좋습니다]
• 모빌리티·라스트마일·O2O·물류·공유경제 등 현장 운영이 핵심인 비즈니스 경험이 있으신 분
• Python을 활용한 데이터 분석·자동화 경험이 있으신 분 (pandas, Streamlit, Plotly 등)
• BigQuery 등 클라우드 데이터 웨어하우스 또는 데이터 파이프라인 운영 경험이 있으신 분
• 지리 데이터(H3, GeoJSON 등) 또는 공간 분석 경험이 있으신 분
• LLM·AI 도구를 활용해 운영·분석 업무를 자동화하거나 효율을 높여본 경험이 있으신 분"
리멤버,데이터분석,데이터 엔지니어,[이터널그룹] 데이터 플랫폼 엔지니어,(주)이터널그룹,,서울특별시 성동구,8~12년,"SQL, PostgreSQL, ETL, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/318420,2026-06-12 09:44,"1. DB 아키텍처 운영 및 고도화
 • AWS 클라우드 기반 DB(RDS, Aurora PostgreSQL) 및 DW 환경의 안정적 운영과 성능/비용 최적화
 • 고부하 SQL 튜닝, 인덱스 최적화 및 대용량 데이터 처리를 위한 파티셔닝 전략 등 데이터 모델링
 • 고가용성 확보를 위한 백업/복구 정책 수립 및 시스템 간 데이터 이관/동기화 무결성 검증
2. 데이터 파이프라인(ETL/ELT) 구축 및 운영
 • AWS 매니지드 서비스(DMS, Glue, Lambda 등)를 활용한 확장성 있는 데이터 파이프라인 설계
 • Amazon S3 기반 데이터 레이크 인프라 관리 및 비정형/외부 데이터 수집 환경 고도화
 • 데이터 수집·적재·변환 프로세스 자동화 및 파이프라인 장애 모니터링 체계 구축
3. 전사 데이터 거버넌스 및 표준화 체계 수립
 • 전사 데이터 표준 정의서, 메타데이터 명세서, 공통 코드 관리 가이드라인 제정 및 운영 주도
 • 데이터 카탈로그 및 라인리지 구축을 통한 데이터 흐름 추적성 확보 및 품질 모니터링
 • ERP, WMS, 이커머스 등 이기종 시스템 간의 데이터 정합성 싱크 및 표준화 조율 • 데이터 플랫폼 구축, DBA 또는 데이터 엔지니어링 실무 경력 8년 이상이신 분
• RDBMS(MSSQL, Oracle, PostgreSQL 중 2개 이상)에 대한 깊은 이해와 운영 경험을 보유하신 분
• AWS 클라우드 환경에서 DB 및 데이터 파이프라인을 직접 구축하고 운영해 보신 분
• 복잡한 쿼리에 대한 뛰어난 SQL 성능 튜닝 역량 및 논리적/물리적 데이터 모델링이 가능하신 분
• AWS DMS, Glue 등을 활용한 대용량 ETL/ELT 파이프라인 설계 및 운영 경험이 풍부하신 분
• 대규모 장애 생명주기를 관리하고 선제적으로 성능 개선을 주도해 본 경험이 있으신 분 • Aurora PostgreSQL 기반의 대규모 DW 구축 및 성능 최적화 경험이 있으신 분
• 샤딩, 파티셔닝 등 대용량 데이터 분산 처리에 대한 깊은 노하우를 보유하신 분
• 제로베이스 환경에서 데이터 거버넌스(표준화, 품질 관리 등) 체계를 수립하고 리딩해 본 경험이 있으신 분
• ERP, WMS, 이커머스 시스템 중 하나 이상의 데이터 구조와 비즈니스 프로세스에 대한 이해도가 높으신 분
• Python, Shell Script 등을 활용한 인프라 운영 및 업무 자동화 스크립팅 능력을 갖추신 분"
리멤버,데이터분석,데이터 엔지니어,[AI/솔루션] 데이터/통계 엔지니어,(주)유니코써치,", , ",서울특별시 마포구,5~15년,"SQL, MySQL, PostgreSQL, 통계, Python",,2026-06-21,https://career.rememberapp.co.kr/job/postings/318345,2026-06-12 09:44,"채용 분야 설명: BI/Analytics/Stats 솔루션 구축 - 타블로/Elasticsearch와 같은 기능의 당사 맞춤형 솔루션으로 내재화 & 챗봇/콜/상담시스템 운영으로부터 축적되는 로그데이터및 정형데이터로부터 2차 부가가치 데이터 생산 / 제공 

- 실시간 데이터 파이프라인 구축
  • 로그 데이터, 정형 데이터로 부터 통계/분석용 데이터로 수집/가공
  • fluent,kafka, spark
 
- 다이내믹 sql query 엔진
  • 한개이상의 원본데이터로부터 Dataset 정의에 대응하는 query 자동생성
  • 대시보드 UI상에서 원본을 Dataset으로 가공하는 과정을 실시간으로 Drag/Drop, Form 입력으로 생성하는 저작툴
  • postgresql, mongodb, mysql

- 시각화도구
  • 원본/Dataset으로 부터 차트/리포트를 생성하는  저작툴 
  • 외부로 publish / 성능목적 cache 기능
  • chart library, dynamic query

- 배치작업 시스템 
  • Dataset 생성 작업 배치/실시간 작업 스케줄링/모니터링
  • Airflow 등

- OpenAPI
  • 솔루션외부에서 솔루션을 이용할 수 있는 rest api   제공

- Data AI  Research
  • 예측,이상탐지,  요약
  • Pytorch/Data model • 통계/분석 관련 개발 경력 5년 이상
• REST API 기반 서비스 구축 경험
• Web기반  백오피스 개발능력 
• Job 스케줄링 시스템 개발능력 - 직접개발이나 Airflow 등을 사용한  구축경험 
• Chart/Report 시각화 개발 능력
• Dynamic query 개발 능력 - postgresql, mysql, mongodb  
• Node.js 프로젝트 경험 - backoffice
• Python 기반의 데이터 집계/분석경험 - 통계/분석 엔진

기술스택
• Backend: Node.js, TypeScript, Java,shell script 등
• Frontend: Web, ReactJs 등
• Data: MongoDB, Redis
• OS: Linux
• 가상화: Docker,Kubernetes • 분산/상관/회귀분석 구축경험및 그외 고급 통계분석 능력
• 비정형 텍스트 분석 능력 - Data AI 모델 구축/사용 경험"
리멤버,데이터분석,데이터 엔지니어,LLM / NL2SQL 데이터 엔지니어 (계약직),DL케미칼(주),,서울특별시 강서구,8~13년,"SQL, ETL, Power BI, Python",,2026-06-22,https://career.rememberapp.co.kr/job/postings/318246,2026-06-12 09:44,"- Microsoft Fabric 적재 데이터 현황 파악 및 데이터 인벤토리 작성
- 주요 테이블/컬럼, 적재 주기, 데이터 품질, 활용 가능성 점검 및 경영지표 분석을 위한 메트릭/디멘션 후보 정리
- Semantic Layer 설계 및 자산화 (Power BI Semantic Model 또는 dbt 기반 시맨틱 레이어 구축, 메트릭/디멘션 카탈로그 정의 및 SQL 표현 매핑)
- 데이터 파이프라인 설계 및 구축 (ETL/ELT)
- NL2SQL 파이프라인 및 SQL Verifier 설계·구축, 메타데이터·SQL 산식·질의 예시 자산화
- Top-50 질의 시뮬레이션 및 베타 운영 시 데이터 정합성 검증
- 데이터 품질·정합성 검증 체계 설계
- AI 분석 시스템 구축을 위한 업체 간 요구사항 조율 및 기술 협업 - Microsoft Fabric, Power BI 등 MS 데이터 플랫폼 이해도
- LLM, NL2SQL, 데이터 분석 시스템 구축 경험
- Python, SQL 기반 데이터 처리 및 백엔드 개발 역량
- 데이터 파이프라인 설계 및 구축 경험 - 정형 데이터 기반 NL2SQL 또는 분석형 LLM 시스템 구축 경험
- Semantic Layer/Metric Catalog 설계 경험
- Azure OpenAI 또는 LLM API 연계 경험
- Microsoft Fabric, Power BI, SQL Server 실무 경험
- SQLD(SQLP), ADSP(ADP) 등 데이터 관련 국가 자격증 보유자
- MS Certificate(AZ, DP, PL, AI 등) 보유자"
리멤버,데이터분석,AI·ML·DL,[F&CO/바닐라코]Data Engineer,(주)에프앤코,,서울특별시 강남구,4~7년,"SQL, Snowflake, ETL, Python, Databricks",,2026-06-21,https://career.rememberapp.co.kr/job/postings/318237,2026-06-12 09:44,"•자사·외부 데이터 크롤러 운영
•데이터 파이프라인 구축·유지보수 (Databricks)
•데이터 정합성·품질 관리 (MDM, Validation, Monitoring)
•Knowledge Graph 운영 (Domain RDB → Metadata Catalog → KG → AI Agent N-layer 아키텍처) •데이터 엔지니어링 경력 4년 이상 보유한 분
•Python 사용에 능숙한 분 (비동기/병렬 처리 포함)
•SQL 사용이 능숙하며 데이터 웨어하우스 운영 경험이 있으신 분 (Snowflake / Databricks / Redshift 등)
•ETL/ELT 파이프라인 설계·운영 경험이 있으신 분 (Airflow / Dagster / dbt 등)
•AWS 환경 운영 경험이 있으신 분 (S3, Lambda, ECS 등)
•웹 크롤링 운영 경험이 있으신 분 (Scrapy / Playwright / Selenium, anti-bot 우회 포함)
•데이터 품질·정합성 모니터링 경험이 있으신 분 •Knowledge Graph / 온톨로지 / Graph DB (Neo4j 등) 경험이 있으신 분
•MDM(Master Data Management) 구축 경험이 있으신 분
•커머스 / 리테일 / 뷰티 도메인 경험이 있으신 분
•AI 코딩 에이전트(Claude Code, Cursor 등)를 적극적으로 활용하시는 분
•비개발 이해관계자(마케팅·세일즈·SCM 등)와 협업 경험이 있으신 분"
리멤버,데이터분석,생산관리,"[삼양식품] 밀양공장 품질보증 식품분석 (출산육아휴직대체, 계약직 1년)",삼양식품(주),,경상남도 밀양시,5~10년,"전처리, 통계",,상시채용,https://career.rememberapp.co.kr/job/postings/318104,2026-06-12 09:44,"1. 주요 업무 : 기기 분석(LC-MS/MS & GC-MS/MS)
• 시료 채취 및 전처리: 시료 채취 및 전처리 수행
• 기기 분석: 분석 장비 사용하여 잔류농약, 곰팡이독소 등 정량 분석 및 LOD/LOQ 관리
• 규격 적용: 식품공전, 식약처 고시, 수출국 규격에 따른 허용 기준 검토 및 판정
• 결과 해석 및 기록: 검량선 작성, 정량 계산, 통계 검토, 보고서 작성 및 LIMS 입력
• 장비 관리: 장비 교정 및 점검, 사용기록 및 운영 매뉴얼 관리, 간단한 트러블 슈팅
• 국내외 분석법 및 기준 관리: 식품공전, 수출국 별 명확한 분석법 및 기준 관리

2. 그 외 업무
• 기기 분석: HPLC, GC 분석 기기 사용한 보존료, 캡사이신, 벤조피렌, 에탄올 등
• 일반 실험: 수분, 산가, 과산화물가, 조지방, 조단백 등 • 기기 분석 숙련도 보유자 (5년 이상 경험/경력)
• 잔류 농약 분석 가능자
• 품질보증에 대한 전반적인 이해 보유자
• 대졸 이상 (식품공학, 생명/미생물 등 유관 전공자)
• 식품관련 자격증 소지자 • 미생물 이해도 및 숙련도 보유자
• Ms-office 활용 능숙자

※ 1년 계약직 포지션으로, 평가 결과에 따라 계약 연장 또는 정규직 전환을 검토할 수 있습니다."
리멤버,데이터분석,AI·ML·DL,[수원광교]바이오벤처 이미지 분석 AI 개발자,(주)프로써치코리아,,경기도 영통구,2~16년,"전처리, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/318223,2026-06-12 09:44,"-바이오 이미지 자동 분석 AI 모델 개발
-현미경·세포 이미지 등 바이오 이미지 영상처리 알고리즘 개발
-이미지 데이터 전처리, 특징 추출, 분석 파이프라인 설계
-연구·실험 데이터 기반 분석 정확도 고도화 -이미지 분석 또는 AI 관련 실무 경력 2년 이상(~16년)
-영상처리 또는 컴퓨터 비전 기반 알고리즘 개발 경험자
-Python, C++ 등 이미지 분석 관련 개발 경험 보유자
-AI : AI를 이용한 이미지분석 2년 이상 경력
  (OpenCV, YOLO 등) 영어 커뮤니케이션 가능자
해외 근무 또는 해외 출장 가능자
운전 가능자
전기·전자공학 / 컴퓨터·시스템공학 관련 전공자
바이오, 의료기기, 실험 장비 관련 SW 개발 경험자"
리멤버,데이터분석,AI·ML·DL,Sr.Data Manager (6년 이상),셀렉트스타(주),,서울특별시 전체,6년 이상,Python,,상시채용,https://career.rememberapp.co.kr/job/postings/318113,2026-06-12 09:44,"・AI Data 구축 프로젝트 운영/관리(PM)
   - 고객사와 데이터 기획 및 명세 관련 협의
   - WBS 등 프로젝트 마일스톤 관리
   - 프로젝트 원가 및 비용 관리
   - 산출물 관리(데이터 품질 관리 및 최종 납품)
   - 데이터 구축 작업자 교육/선별 등 관리, 관리
・프로젝트 전반을 관리하며, 이해관계자 커뮤니케이션 및 이슈 대응
・주니어 팀원을 리딩하고 작업 가이드, 코드 리뷰, 교육 등 멘토링 ・학사 이상의 학위 소지자
・유관 분야 6년 이상 경력자
・AI Data 학습에 필요한 수집·생산 과정에 대해 이해하고 계신 분
    -데이터 수집·가공 방식 / 데이터 생산 현황 모니터링 방식 / 데이터 품질 검증 방식 설정이 가능하신 분
・Data Managing을 위한 Prompt Engineering 및 Python 활용이 가능하신 분
・AI/Data 정부과제 및 SI성 사업관리, 프로젝트 기획/관리 경험을 보유하신 분
・논리적 사고를 바탕으로 기획안, 제안서, 작업가이드 등 작문 실력을 갖추신 분 ・AI 도메인 지식 보유 및 컴퓨터공학 전공자
・정보처리기사 또는 빅데이터분석기사 자격증 취득하신 분
・유관 분야 6년 이상 경력자"
리멤버,데이터분석,데이터 엔지니어,Data Engineer (3년 이상),(주)워트인텔리전스,,서울특별시 강남구,3~6년,"SQL, Snowflake, ETL, Python, Databricks",,2026-06-30,https://career.rememberapp.co.kr/job/postings/318068,2026-06-12 09:44,"워트인텔리전스의 AI데이터팀은 키워트(특허 검색)와 키워트인사이트(AI 특허 분석) 서비스의 데이터 기반을 책임지는 팀입니다.

전 세계 특허 데이터를 수집하고, 검색·분석·AI가 활용할 수 있는 형태로 가공하며, 이를 안정적으로 제공하기 위한 데이터 플랫폼과 파이프라인을 설계, 구축, 운영합니다.

📑 주요 업무
• Lakehouse 기반의 Medallion Architecture 설계, 구축 및 운영
• Databricks/Spark 클러스터 운영 및 성능 최적화
• 전 세계 특허 문헌을 수집하여 공통 포맷으로 변환하는 ETL 파이프라인 개발 및 운영
• 실시간/배치 데이터 수집 파이프라인 구축
• 데이터 거버넌스 정책 수립 및 표준화, 데이터 품질 모니터링 및 이상 탐지 체계 수립
• Vector DB, Graph DB 기반의 AI 활용 데이터 구조 설계 및 운영
• Ontology, Knowledge Graph, GraphRAG 구축을 위한 데이터 가공 및 제공
• 비즈니스 및 고객 지표 제공을 위한 DW, DM 모델링 (Star/Snowflake Schema)
• 고객 행동 로그 수집 파이프라인 구축 및 운영
• 데이터 파이프라인 CI/CD 체계 수립 및 운영 • 3년 이상의 데이터 엔지니어 실무 경험
• Spark 기반의 데이터 파이프라인 개발 및 운영 경험
• Python 기반의 데이터 처리 및 자동화 개발 경험
• SQL에 대한 깊은 이해 및 대규모 데이터셋 대상 쿼리 최적화 경험
• AWS Cloud 경험 • Lakehouse 환경에서의 Medallion Architecture 설계 및 운영 경험
• DW/DM 모델링 경험 (Dimensional Modeling, Star/Snowflake Schema 등)
• 데이터 품질 관리 체계 수립 및 운영 경험 (데이터 검증, 모니터링, 이상 탐지 등)
• 3년 이상의 데이터 엔지니어 실무 경험 + 3년 이상의 백엔드 엔지니어로서 서비스 개발 및 운영 경험
• Databricks 경험
• MLOps 구축 및 운영 경험
• 데이터 거버넌스 및 데이터 카탈로그 운영 경험
• Spark에 대한 깊은 이해를 바탕으로 인프라 및 작업 최적화 경험
• 고객 행동 로그 수집 파이프라인 구축 경험
• Kafka, NiFi 등 실시간/배치 데이터 수집 파이프라인 구축 및 운영 경험
• 대규모 비정형 데이터(XML, JSON) 파싱 및 정규화 처리 경험
• Vector DB 또는 Graph DB 운영 경험
• Ontology 기반의 모델링 경험
• Knowledge Graph, GraphRAG 등 AI 활용을 위한 데이터 구조 설계 경험
• 데이터 파이프라인의 CI/CD 구축 경험
• 특허, 법률, 학술 등 도메인 특화 데이터 분석 경험"
리멤버,데이터분석,데이터 엔지니어,Data Operations Engineer (4~7년),(주)워트인텔리전스,,서울특별시 강남구,4~7년,"SQL, Snowflake, 데이터 마트, 통계, Python",,2026-06-30,https://career.rememberapp.co.kr/job/postings/318067,2026-06-12 09:44,"• AI-Ready 데이터 상품 기획 및 판매 채널 운영
- IP 데이터 및 외부 융합 데이터의 시장성 검토를 통한 데이터 상품 기획
- AWS Marketplace, Snowflake Marketplace 등을 통한 데이터 상품 판매를 위한 API 개발 및 배포
- 판매 데이터 모니터링 및 고객 피드백 기반의 지속적인 상품 고도화

• IP 데이터 마트 구축 및 거버넌스 체계 수립
- 분석·AI 학습·외부 판매를 위한 표준화된 데이터 마트 설계 및 구축
- 데이터 패키지 표준화(코드북, 메타데이터 정의) 및 데이터 품질 관리 체계 운영
- Apache Airflow 기반의 파이프라인 구축을 통한 데이터 갱신 및 배포 자동화

• B2B/B2G 데이터 프로젝트 수행 및 납품
- 데이터 구축·가공·유통 관련 제안서 작성 및 고객사 요구사항 협의
- 데이터 품질 검수 및 최종 납품 프로세스 관리
- 프로젝트 수행 중 발생하는 데이터 이슈 해결 및 기술 커뮤니케이션 주도 • 4년 이상의 데이터 엔지니어링 및 데이터 상품 기획/판매 경험이 있으신 분
• Python/SQL 기반의 데이터 처리에 능숙하신 분
• 클라우드 환경(AWS 등)에서의 데이터 서비스 운영 경험이 있으신 분
• 유관 부서 및 외부 고객사와 원활한 비즈니스 커뮤니케이션이 가능하신 분 • 컴퓨터공학, 산업공학, 통계학 전공자
• 특허 데이터 수집 및 데이터베이스 구축 경험자
• Apache Airflow를 활용한 워크플로우 관리 및 자동화 숙련자
• FastAPI 등을 활용한 데이터 서비스 API 개발 경험자"
리멤버,데이터분석,PM·PMO(프로젝트),[쿠팡] SLA 분석 및 개선 담당자(CX SLA) (경력),쿠팡(주),,서울특별시 송파구,3년 이상,"SQL, Power BI, 통계, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/317823,2026-06-12 09:44,"• 고객 경험 관리 프로세스 분석 및 개선 (SLA, Top Percentile 기준 관리)
• CX 프로세스 이슈 발생 시 Root Cause 분석 및 재발 방지 대책 수립
• 유관부서 협업을 통한 CS 프로세스 및 시스템 고도화
• CS Policy 검토 및 운영 기준 개선
• 고객 응대 SOP 수립 및 가이드라인 설계
• Zendesk 티켓(상담 이력) 데이터 분석을 통한 인사이트 도출 • 3년 이상의 CS 프로세스 또는 시스템 개선 업무 경력을 보유한 분
• 고객 경험 개선 프로젝트를 주도적으로 수행하거나 참여한 경험이 있는 분
• 문제 상황을 구조적으로 분석하고, 실행 가능한 해결책을 도출할 수 있는 역량을 보유한 분
• 데이터 분석 및 모니터링을 기반으로 근본 원인을 정의하고 재발 방지 프로세스를 설계할 수 있는 분
• 데이터와 사례를 기반으로 내·외부 이해관계자와 원활하게 협업할 수 있는 커뮤니케이션 역량을 보유하신 분 • SLA(Service Level Agreement) 관련 업무 경험을 보유한 분
• Python, SQL 등 데이터 분석 역량 및 Power BI, MS Office 등의 업무 툴 활용에 능숙한 분
• Zendesk 등 고객 상담 솔루션에 대한 이해도, 숙련도가 높은 분
• 고객 서비스 또는 통계 관련 자격증을 보유하신 분
• 빠른 입사 가능한 분"
리멤버,데이터분석,데이터 분석가,Data Analyst,(주)부릉,,서울특별시 서초구,5~10년,"SQL, Tableau, A/B",,2026-06-30,https://career.rememberapp.co.kr/job/postings/315420,2026-06-12 09:44,"• 팀 내 시니어 분석가로 구성원들과 분석 문제를 함께 해결하며 성공 경험 및 Business 성장을 수행
• 제품 및 비즈니스 측면에서 데이터에 기반한 의사결정을 내릴 수 있도록 가설을 수립하고 데이터를 분석해 인사이트를 도출
•다양한 팀과 긴밀하게 협업하며, 분석 결과가 실제 비즈니스 임팩트로 이어질 수 있도록 가교 역할을 수행 • 유관 업무 경력 5년 이상이신 분
• 데이터 시각화 도구(Tableau, Metabase 등)에 능숙하며, 복잡한 데이터를 쉽고 명확하게 전달할 수 있는 능력이 있는 분
• R, SQL 등 데이터 분석에 필요한 프로그래밍 언어 및 도구 1가지 이상에 능숙한 분
• 비즈니스/제품 도메인에 대한 이해도를 빠르게 높일 수 있는 분
• 이터레이션 기반 A/B TEST 경험을 보유하신 분 • 이커머스, 라스트마일 업계 경험 보유하신 분
• 배달/딜리버리 산업에 대한 경험 혹은 이해도가 높은 분
• 다양한 AI 툴의 이해 및 업무 수행에 적극 활용하시는 분
• 기업의 문제를 진단하고 이를 해결하기 위한 데이터 기반 인사이트를 제공할 수 있는 분
• 실무 관점과 경영진 관점 사이에서 균형 잡힌 분석을 통해 인사이트를 제공할 수 있는 분"
리멤버,데이터분석,데이터 엔지니어,[강원도 원주] 의료 데이터 및 CDM 구축 운영,(주)에비드넷,,강원도 원주시,,"SQL, ETL, 전처리",,상시채용,https://career.rememberapp.co.kr/job/postings/311623,2026-06-12 09:44,"컨테이너 기반 데이터 파이프라인 구축: Linux/Docker 환경 내 Embulk 활용, 이기종 DB 간 고효율 데이터 수집 설계 및 운영
워크플로우 오케스트레이션 및 관리: Digdag, Airflow를 이용한 파이프라인 생명주기 스케줄링 및 모니터링 자동화
데이터 품질 관리 및 정합성 보장: 수집~적재 단계의 DQ(Data Quality) 체크 로직 구현 및 멱등성을 고려한 파이프라인 설계
의료 데이터 표준화 및 전처리: 민감 정보 비식별화 및 분석용 데이터셋 변환 프로세스 자동화 인프라 활용 능력: Linux OS 숙련 및 Docker 활용 서비스 컨테이너화/격리 운영 경험
워크플로우 설계 역량: Digdag, Airflow 등을 활용한 태스크 의존성 관리 및 자동화 경험
SQL 전문성: SQLD 자격 또는 이에 준하는 RDB 및 SQL 쿼리 최적화 지식 보유자
데이터 수집 기술: 대용량 데이터 ETL/마이그레이션 경험 및 성능 병목 해결 역량
대용량 데이터 처리: Spark, DuckDB 등을 활용한 대규모 데이터 처리 유경험자 [필수 사항] 원주 상주 근무 가능자
의료 도메인 경험: EMR, CDM 등 의료 데이터 처리 경험 및 관련 법적 규제(개인정보보호법 등) 이해도
시스템 고도화 역량: 파이프라인 장애 시 트랜잭션 복구 및 데이터 정합성 유지 노하우 보유
확장성 고려: Kubernetes 환경 데이터 워크로드 운영 및 CI/CD 배포 자동화 경험
품질 도구 활용: Great Expectations 등 전문 데이터 품질 관리 및 Observability 툴 활용 능력"
리멤버,데이터분석,데이터 엔지니어,Data Engineer,(주)포티투닷,,경기도 성남시 수정구,3~8년,"SQL, Python, Databricks",100~10000000만원,상시채용,https://career.rememberapp.co.kr/job/postings/310402,2026-06-12 09:44,"• 데이터 수집·처리 파이프라인 기능 개발 및 유지 보수
• 데이터 스키마 관리 및 데이터 카탈로그 운영
• 수집 데이터 품질 검증 로직 구현 및 이상치 탐지 자동화
• 대시보드 구성 및 파이프라인 모니터링 지표 관리
• 데이터 Ingestion 로직 구현 및 테스트 • 소프트웨어 개발 경력 3년 이상, 이 중 데이터 엔지니어링 경력 1년 이상
• Python 또는 JVM 계열 언어(Java, Scala, Kotlin) 중 하나 이상의 데이터 처리 경험
• SQL 쿼리 작성 및 데이터베이스 활용 경험
• Git 기반 협업 및 코드 리뷰 경험 • Apache Spark 또는 Databricks 사용 경험
• ClickHouse 등 OLAP 데이터베이스 사용 경험
• Kafka 또는 AWS 메시징 서비스(Kinesis, SQS) 사용 경험
• Grafana, Prometheus, Loki 등 모니터링 도구 사용 경험
• Docker / Kubernetes 사용 경험
• 차량·모빌리티·IoT 관련 프로젝트 경험
• AI 코딩 도구(Cursor, Claude Code, Codex 등)를 활용한 개발 경험"
